Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQVals	StdQVals	MaxQVals	MinQVals	LossPi	LossQ	Time
87	90.97533	2.0053246	94.353035	83.49189	93.33238	0.053725913	93.39804	93.21155	132.67741	67.1	347999	59.013924	14.185267	104.21369	39.439404	-59.474983	1.7018784	1101.8678126335144
88	91.52707	1.7069287	94.44729	89.132805	93.2936	0.058777932	93.39929	93.20146	124.21875	67.3	351999	59.259815	14.179696	103.54423	40.042168	-59.72182	1.6361275	1112.5492963790894
89	90.89273	1.7723367	94.44182	88.400085	93.334755	0.020671329	93.36986	93.304855	133.9	67.0	355999	59.32711	14.135111	104.81852	39.292313	-59.784595	1.8436406	1123.342983007431
90	91.075806	1.6890014	94.59023	88.758446	93.34953	0.03185361	93.39909	93.30613	133.13333	67.0	359999	59.363705	14.136933	105.48834	39.659233	-59.822617	1.6109686	1134.4474577903748
91	90.78782	1.4957016	94.52494	88.84965	93.413925	0.07922706	93.49793	93.3006	136.06897	66.3	363999	59.579605	14.170617	104.8946	39.629658	-60.04477	1.5787046	1145.4866902828217
92	91.13982	1.5464888	94.463806	88.492935	93.38318	0.05577611	93.48853	93.30169	131.6129	66.7	367999	59.73853	14.120282	103.73859	40.027046	-60.199413	1.7026427	1156.172015428543
93	90.73048	1.7213699	94.17705	86.36969	93.38497	0.06829792	93.495834	93.30108	138.89285	66.4	371999	59.772243	14.068061	103.437325	39.733624	-60.223915	1.738651	1166.909396648407
94	90.95487	1.1565148	94.3108	89.70542	93.409744	0.04611773	93.496735	93.30476	133.33333	66.2	375999	59.749485	14.040702	102.672424	39.19678	-60.196735	1.6381727	1177.6634423732758
95	90.82099	1.4146588	94.38462	86.224915	93.39992	0.05437433	93.498505	93.301285	137.13792	66.3	379999	59.795326	14.100973	103.67861	38.83187	-60.240936	1.6430764	1188.4840950965881
96	90.69649	0.88719106	94.05868	89.0366	93.38763	0.06806484	93.492744	93.30033	138.24138	66.5	383999	59.68264	14.104902	104.404434	39.49522	-60.123245	1.7460515	1199.147828578949
97	91.10935	1.5699404	94.71074	88.04301	93.4041	0.06413705	93.487625	93.30313	133.66667	66.4	387999	59.595524	14.179165	103.63509	39.676907	-60.034508	1.4072527	1209.8590669631958
98	90.785614	1.3213907	94.12471	88.07493	93.31136	0.055769503	93.38644	93.20255	137.3	67.2	391999	59.657288	14.21064	103.97081	39.267956	-60.10465	1.6191858	1220.6129913330078
99	90.79399	1.6946574	94.61681	86.449936	93.376366	0.066247255	93.47387	93.30026	134.72414	66.6	395999	59.834282	14.245004	104.64726	39.2993	-60.282726	1.4880784	1231.4003326892853
