Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQVals	StdQVals	MaxQVals	MinQVals	LossPi	LossQ	Time
65	91.96256	1.888968	94.60775	89.096245	92.83655	0.040120933	92.89718	92.76151	119.242424	72.2	259999	53.843918	12.261199	115.78719	37.69182	-54.354927	2.8962336	2004.0038537979126
66	91.60023	1.9554605	94.714966	87.00964	92.77516	0.08378375	92.89862	92.63452	124.42424	72.8	263999	53.65025	12.685806	117.964325	38.02358	-54.186455	2.8715863	2030.890329360962
67	91.39384	1.9595678	94.86623	88.66583	93.19884	0.06940534	93.26898	93.001076	128.80646	68.3	267999	54.537758	12.750114	119.39325	38.786358	-55.094337	2.7975967	2057.4148700237274
68	91.25314	1.6982498	94.43631	88.4265	92.97865	0.07391662	93.052536	92.83297	129.51613	70.5	271999	54.17477	13.272977	118.26263	38.26783	-54.648777	2.7249248	2084.0657997131348
69	91.17534	1.8187075	94.96193	88.69661	93.07316	0.0853079	93.19213	92.90677	128.83871	69.7	275999	54.362976	13.676937	116.83997	37.954266	-54.922325	2.602017	2110.2766859531403
70	91.195274	1.9787396	94.81551	87.284546	92.829414	0.18065128	93.06046	92.404976	131.0	72.1	279999	55.617912	13.539211	115.84745	38.308422	-56.179386	3.0437255	2136.1454107761383
71	91.1167	1.7258409	94.58266	88.918755	91.95624	1.5449682	93.11914	89.55026	130.09677	81.4	283999	55.828854	13.385279	113.70779	39.515743	-56.351364	2.644057	2162.9506747722626
72	91.3658	2.0871153	95.10307	88.3295	93.137146	0.17072609	93.3661	92.87056	126.4375	69.3	287999	55.977203	13.464052	112.201996	39.79984	-56.49103	2.6520615	2189.5710105895996
73	91.40749	1.7410764	94.47969	88.60139	93.158615	0.21075149	93.43579	92.80171	126.935486	69.0	291999	56.11039	13.49184	113.05901	39.386425	-56.62948	2.6696262	2215.5624499320984
74	91.10214	1.6600767	94.53869	88.460815	92.96166	1.1240536	93.39877	89.593254	131.96774	71.0	295999	56.18188	13.4614315	112.59035	39.845993	-56.691174	2.7430913	2241.3658258914948
75	90.986084	2.131927	94.342896	83.906204	93.236084	0.0794135	93.32971	93.11331	132.66667	67.8	299999	56.096523	13.549384	112.77334	40.284214	-56.5939	2.885233	2267.152860879898
76	91.364296	1.797127	94.77046	88.821106	93.30557	0.08671569	93.38962	93.10714	129.54839	67.6	303999	56.05446	13.897473	115.55538	40.24722	-56.552532	2.9809096	2293.3491859436035
77	91.554306	1.8389548	94.893715	88.98676	93.14778	0.16676645	93.34804	92.83635	125.51613	69.2	307999	56.05372	14.26611	114.340164	39.524776	-56.545773	2.828926	2319.1688253879547
78	91.49297	1.9155141	94.59885	88.93906	93.23696	0.13811605	93.40058	93.02783	124.757576	68.2	311999	56.100887	14.518195	114.886284	39.80928	-56.60357	2.63191	2345.2073469161987
79	91.68059	2.025073	94.88074	87.490295	93.12385	0.22327994	93.30019	92.51768	124.90625	69.3	315999	56.525333	14.665186	114.59152	39.44376	-57.035538	2.652382	2371.371729850769
80	90.96376	1.2424204	94.48489	89.16336	92.79705	0.9510105	93.343925	90.00654	135.31035	72.8	319999	56.79866	14.707786	114.37762	39.22744	-57.309097	2.803603	2397.379604101181
81	91.08989	1.5235995	94.28298	89.199776	92.81425	0.32537985	93.28661	92.220055	132.3	72.4	323999	57.09659	14.510218	113.12523	39.874275	-57.58914	2.5550704	2423.402509689331
82	91.21133	1.8622073	94.816734	88.59325	92.72656	0.9701011	93.32389	89.88345	131.03226	73.4	327999	57.114887	14.42255	113.55979	39.79171	-57.600567	2.3519557	2449.565660715103
83	91.78229	1.780185	94.81083	88.533516	93.00002	0.27628788	93.38672	92.61248	121.21212	70.6	331999	56.99617	14.347375	112.80824	39.60161	-57.468636	2.5059469	2476.091985464096
84	91.35856	1.6457688	94.817276	88.61141	93.17867	0.16344339	93.38573	92.91217	128.48387	68.6	335999	56.846073	14.389062	113.148705	39.81941	-57.319225	2.2964478	2502.114679813385
85	91.324524	1.6436121	94.43013	89.06566	93.305885	0.09903722	93.42597	93.11417	127.29032	67.3	339999	57.00131	14.411439	113.19142	39.76365	-57.478252	2.4646335	2527.7631034851074
86	90.700775	1.5730219	94.386116	87.28645	93.24929	0.04827765	93.33468	93.202	136.83333	67.9	343999	56.90859	14.529335	112.32077	39.213234	-57.374092	2.3679314	2553.867946624756
87	90.715836	1.4762713	94.163315	87.73272	93.28024	0.042283714	93.349594	93.21417	137.58621	67.5	347999	57.023075	14.53958	113.54787	38.929234	-57.500843	2.1518977	2580.185526609421
88	90.89871	1.6379707	94.59852	88.81202	93.29118	0.045867883	93.32624	93.16781	135.86208	67.5	351999	57.08025	14.526561	113.115456	39.364357	-57.54172	2.204681	2606.3583731651306
89	91.084465	1.984812	94.60042	87.28257	93.241356	0.02466345	93.28642	93.21298	132.7	68.0	355999	56.94203	14.598492	112.61901	39.026867	-57.4001	2.3335855	2632.5608212947845
90	90.80068	2.0466566	94.57835	87.51616	93.28511	0.0813217	93.36685	93.17326	137.72414	67.8	359999	56.86132	14.711196	112.181305	38.458504	-57.31952	2.1878028	2658.8820893764496
91	91.91647	2.2351394	95.07339	87.9212	93.10631	0.025493927	93.12956	93.03672	120.088234	69.2	363999	56.89881	14.864258	112.437485	37.78178	-57.363567	2.0163336	2684.826475381851
92	91.09682	2.1243246	94.66345	86.82782	93.154335	0.033097316	93.199615	93.100494	132.06667	69.0	367999	57.077957	14.902837	112.51132	37.706497	-57.54847	2.3475327	2711.9001410007477
93	91.491066	2.342839	94.51487	86.56228	93.03676	0.035932258	93.09301	93.00321	126.875	70.0	371999	57.521324	14.824493	112.806435	37.24906	-58.01785	2.167446	2738.1594953536987
94	91.033356	1.7763548	94.53354	88.38654	93.184494	0.06916485	93.28701	93.101845	134.03448	68.5	375999	58.236256	14.427613	111.32381	38.9472	-58.740993	2.1900213	2765.9220390319824
95	91.13157	1.4598637	93.98015	89.37895	93.22002	0.028427728	93.26879	93.16783	131.32259	68.2	379999	58.72021	14.186787	111.55793	39.310726	-59.209694	2.3123734	2793.060370206833
96	91.61304	1.8649825	94.714836	88.766426	93.29398	0.048003923	93.38814	93.20535	125.65625	67.2	383999	58.809048	14.091408	112.2196	40.10115	-59.29318	1.9425447	2819.246891975403
97	91.35667	1.9841372	94.89366	88.2835	93.21823	0.04481325	93.29989	93.11522	128.58064	68.1	387999	59.077724	14.10341	112.17598	40.432705	-59.562126	2.1631436	2845.734241962433
98	90.91977	1.8593752	94.68415	88.052864	93.20286	0.013267269	93.22953	93.17413	136.96552	68.4	391999	58.97155	14.298332	111.615715	40.555756	-59.44173	1.988434	2871.5844950675964
99	91.1052	2.023454	94.777664	88.22978	93.008194	0.008225621	93.022095	93.000435	130.83333	70.0	395999	59.128433	14.46338	111.4887	40.76763	-59.612556	2.0599854	2897.466461420059
100	90.75882	1.9390128	94.96887	88.29721	92.91777	0.0761131	93.09806	92.80965	138.72414	71.1	399999	59.334892	14.488958	111.46483	41.473175	-59.809883	2.2745752	2926.7760622501373
101	91.42626	2.1059446	94.424805	85.762115	93.02692	0.040198863	93.07826	92.96398	130.35484	70.3	403999	59.449303	14.467624	109.06227	41.16587	-59.940487	2.0914233	2956.45450258255
102	91.37083	2.280239	94.429115	85.522964	93.09176	0.066920795	93.18464	92.98365	126.548386	69.4	407999	59.837162	14.212933	110.643036	40.853157	-60.331818	2.2839973	2985.7656815052032
103	90.73172	2.2525382	94.91842	87.99907	93.19624	0.09094863	93.294914	93.00136	135.16667	68.5	411999	60.040943	13.93294	109.820724	41.05239	-60.522163	1.9419185	3014.529679298401
104	90.645256	2.0181642	94.89245	87.96731	93.28276	0.054453243	93.38244	93.205284	139.51724	67.5	415999	60.052563	13.951829	108.56643	41.187954	-60.526344	1.8088989	3043.770886659622
105	90.934746	1.9228537	94.291245	87.33169	93.30767	0.039497696	93.3664	93.208305	133.4	67.1	419999	60.1212	14.05456	108.80552	41.48411	-60.59615	1.8720688	3073.4151380062103
106	90.58817	2.9622366	94.5984	78.98438	93.3456	0.0559555	93.39973	93.202866	139.53572	67.1	423999	60.192333	13.899165	109.97981	41.532043	-60.67114	1.7978611	3102.6100969314575
107	91.03036	1.7471657	94.68055	88.144646	93.31576	0.03358414	93.41567	93.30053	133.8	66.9	427999	60.159985	13.8490305	111.24701	41.69048	-60.626537	2.1441453	3132.0741760730743
108	90.80396	1.5180752	94.604675	87.77957	93.41127	0.061199892	93.49599	93.30228	137.23334	66.3	431999	59.900414	14.157291	111.05501	40.7935	-60.35221	1.7582083	3161.098764181137
109	90.86122	1.516282	94.39872	86.77946	93.369736	0.06555277	93.49529	93.30131	137.10345	66.6	435999	59.73708	14.394089	110.82302	40.045467	-60.190765	1.9711027	3190.0628435611725
110	91.01393	1.7916976	94.25731	88.14274	93.263596	0.09793432	93.381004	93.01618	132.7	67.9	439999	59.687275	14.476466	111.14618	39.864853	-60.14417	1.971683	3219.2708978652954
111	90.79015	1.8046594	94.5696	88.15429	93.384865	0.042080715	93.42157	93.30122	134.73334	66.3	443999	59.798706	14.418528	110.73777	39.662582	-60.26161	1.7650065	3249.8991553783417
112	91.27768	1.704051	94.666756	87.51783	93.365074	0.048734494	93.435814	93.30197	131.33333	66.7	447999	59.94875	14.468897	110.05139	39.686344	-60.408802	1.7476288	3279.293752670288
113	90.75128	1.6399451	94.18297	88.55912	93.367195	0.046513516	93.42846	93.300735	136.10345	66.5	451999	60.04857	14.508903	109.440254	39.64558	-60.512547	1.9430169	3308.3880701065063
114	90.9735	1.774563	94.210686	88.42977	93.37354	0.04561384	93.41158	93.3005	133.23334	66.3	455999	60.217705	14.547083	108.91143	39.88364	-60.68331	1.6706342	3337.415750026703
115	90.66965	1.6052775	94.67367	87.92592	93.361465	0.06028672	93.40071	93.20768	137.82759	66.6	459999	60.346027	14.353215	108.03475	39.309807	-60.80478	1.6897861	3366.5600821971893
116	90.43621	1.7745845	94.56783	86.51504	93.37734	0.045074742	93.45202	93.30152	141.7931	66.4	463999	60.3762	14.381544	107.52639	39.7532	-60.827984	1.6311895	3395.687805891037
117	90.41241	1.8915898	94.585144	87.030014	93.39496	0.012280455	93.40331	93.36747	139.07143	66.2	467999	60.355186	14.46422	106.88599	38.82375	-60.813023	1.5797459	3424.7154994010925
118	90.16616	0.82832456	92.79155	88.49647	93.375465	0.04285794	93.432465	93.30574	143.25	66.4	471999	60.494076	14.394441	106.667694	38.68465	-60.951096	1.6044363	3453.876412630081
119	90.735054	1.5497992	94.85903	89.206314	93.42319	0.055309914	93.49966	93.30015	137.31035	66.2	475999	60.57423	14.344742	105.71798	39.272366	-61.02832	1.5818402	3482.670624732971
120	90.82331	1.8147866	94.57734	85.82821	93.35342	0.06109264	93.40001	93.22398	135.96666	66.5	479999	60.59348	14.304747	106.19008	38.720436	-61.04486	1.6179583	3511.7849011421204
121	91.285385	1.6282922	94.9019	89.56071	93.408714	0.057622477	93.51046	93.30042	129.45161	66.1	483999	60.60422	14.288	106.9461	39.675663	-61.05685	1.6480516	3541.193303346634
122	90.21537	1.6249799	94.2633	87.32646	93.395355	0.062530935	93.50004	93.312645	144.77777	66.2	487999	60.65925	14.205211	108.08259	39.843353	-61.116673	1.7563292	3570.4541511535645
123	90.640816	1.5496024	94.63233	87.44376	93.41239	0.06727289	93.50001	93.302605	137.6	66.0	491999	60.58967	14.147737	108.505905	40.04549	-61.037834	1.9392732	3599.7846055030823
124	90.49392	1.2658371	94.797134	88.63108	93.00455	0.30304986	93.31945	92.40074	141.14285	70.4	495999	60.50512	14.373862	108.82971	40.284218	-60.949608	1.6196494	3629.0597202777863
125	91.309	1.8266883	94.74822	88.269035	93.137695	0.17938605	93.39316	92.85152	127.80645	69.3	499999	60.69534	14.554502	107.54507	39.11909	-61.162975	1.7771994	3660.8051464557648
126	90.97865	1.9009402	94.78568	86.10388	92.78564	0.40036875	93.3976	92.18286	133.36667	73.0	503999	61.05252	14.200192	108.44236	38.991833	-61.520298	1.5706546	3690.099677324295
127	91.18925	1.9786519	94.542465	87.51052	93.03879	0.28526354	93.452	92.66225	130.0	70.6	507999	61.295532	14.184786	109.25726	39.98869	-61.75648	1.8708804	3719.1939554214478
