Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQVals	StdQVals	MaxQVals	MinQVals	LossPi	LossQ	Time
131	211.21857	88.234535	289.92355	-40.42751	169.49873	109.07918	272.63467	-60.537888	435.81818	466.0	654999	73.307846	31.225956	239.94122	-440.623	-74.11171	20.393402	6622.133307218552
132	226.74878	38.55541	288.8191	132.90742	90.14925	131.86719	208.68399	-78.478615	382.0	571.5	659999	74.44711	30.727472	236.17035	-593.85144	-75.261826	19.2972	6665.7330911159515
133	186.9641	77.81187	296.97025	-7.5031595	204.98799	78.51793	282.0245	57.230995	454.27274	542.3	664999	75.0795	29.718166	229.55542	-577.4153	-75.844246	20.058128	6706.648876905441
134	176.84082	104.26367	276.91415	-10.565514	209.74954	86.3392	283.42938	-24.532028	278.16666	402.0	669999	74.97691	28.111134	214.79588	-485.46365	-75.69672	19.781738	6744.713115930557
135	124.59459	133.78235	289.6118	-76.48606	168.26201	104.548965	281.45508	-38.890232	440.8	441.7	674999	74.169586	27.376257	205.25056	-364.68274	-74.909615	19.934708	6785.44539475441
136	200.25377	68.939896	267.16592	20.340742	217.13913	32.692852	260.4895	154.22682	369.66666	415.4	679999	74.85502	27.107172	197.83566	-463.7626	-75.66189	19.891588	6824.243472099304
137	223.5248	99.1524	305.5007	-21.742115	240.95235	58.26841	292.72626	141.83516	261.21054	472.0	684999	76.627914	26.453573	195.62491	-341.5404	-77.435074	19.466013	6861.9242951869965
138	197.82399	94.72387	295.63028	9.988922	224.81882	29.489786	290.6636	178.99019	239.38095	227.5	689999	77.16201	25.260248	187.66028	-369.10895	-77.914215	20.845205	6899.55522108078
139	168.66362	102.219826	273.1131	-30.476318	159.16371	124.80647	307.4435	-27.442522	232.7	333.1	694999	78.1386	25.091877	193.69455	-339.60684	-78.97686	20.586218	6936.468866348267
140	144.18565	128.0174	277.50778	-107.3454	134.16223	107.34516	238.05704	-35.227142	377.5	578.0	699999	80.08098	26.149567	194.5238	-280.9094	-80.92825	21.721584	6987.8389048576355
141	226.00731	31.303392	285.78336	187.71106	198.82297	44.014076	285.89584	104.333984	311.26666	460.3	704999	80.663605	27.56238	194.81126	-370.0914	-81.44333	19.298033	7037.024244070053
142	158.82858	104.69897	281.70773	-115.947556	177.23895	88.07038	225.29143	-85.60084	539.3	386.0	709999	80.38487	28.52806	196.09567	-413.98932	-81.15321	18.807566	7085.376238107681
143	147.71567	116.755646	281.13895	-72.25251	185.1641	84.5184	292.45428	-43.993664	547.375	273.6	714999	79.28857	29.256592	198.32164	-305.69644	-80.02954	16.609528	7125.121527671814
144	210.05046	88.38755	297.17218	-74.46778	215.40207	110.78317	296.8132	-95.49388	376.06668	296.8	719999	78.171616	29.98095	199.22704	-306.62943	-78.87837	17.323719	7163.989350557327
145	222.89427	44.944206	292.33017	127.17499	114.44161	110.29602	236.8691	-71.17597	329.06668	508.6	724999	75.908394	30.92261	201.79608	-298.84796	-76.548645	16.111055	7204.6214389801025
146	207.51915	79.5551	282.74292	-2.0987163	214.93913	97.801414	294.46414	-64.20079	392.30768	498.6	729999	73.92078	31.283657	205.40068	-306.26978	-74.57159	16.403595	7247.988118171692
147	167.09367	118.07318	287.85135	-55.367294	250.98347	23.105925	284.9494	213.48059	352.57144	368.5	734999	72.42146	31.291931	196.87804	-310.8453	-73.11814	17.705328	7287.522000551224
148	235.90988	35.7893	290.72906	174.01509	186.54887	103.75776	294.32748	-98.341064	323.57144	347.0	739999	71.553406	30.398613	197.89923	-341.83768	-72.217026	17.823498	7325.303061246872
149	238.71051	38.935345	284.3418	142.51247	219.84482	40.131817	264.29373	138.08333	425.53845	565.6	744999	70.41414	29.331844	199.69849	-298.81705	-71.038	19.807865	7366.499627351761
150	237.87012	58.639965	286.07556	46.845955	191.5686	100.29247	293.31146	-58.299133	373.6154	723.6	749999	69.372604	29.30645	212.6566	-324.62613	-70.02063	18.306522	7411.169616937637
151	254.97874	30.091503	293.00928	184.45007	175.54932	93.852806	281.50653	44.588	360.57144	608.1	754999	69.4217	29.318985	211.36324	-245.48735	-70.09114	18.336899	7456.879146099091
152	240.35643	37.400726	287.41946	144.4834	195.70993	42.696186	257.95557	117.58429	339.42856	594.1	759999	70.09142	29.699102	218.32314	-243.36678	-70.801125	19.226988	7498.78321480751
153	218.09062	74.98882	279.2005	10.441074	201.53964	70.86959	271.24927	23.087755	416.41666	362.4	764999	70.60914	29.889698	214.19695	-236.00049	-71.31191	19.230341	7536.580820083618
154	205.10606	94.88811	298.91415	5.279829	166.35083	98.51349	275.32825	-14.775887	376.07144	505.8	769999	71.35903	30.65417	226.35838	-290.84894	-72.05896	18.142496	7576.296204090118
155	164.82333	104.54109	278.44708	-32.57382	205.79533	76.20397	277.51382	-8.541439	278.83334	327.7	774999	71.455376	31.16348	222.80453	-261.4826	-72.1354	18.443968	7612.860069274902
156	210.15717	53.810555	265.91537	27.40369	129.64853	116.895294	256.71967	-100.314766	276.125	534.6	779999	71.490486	31.442854	229.33243	-274.37402	-72.19652	18.459316	7652.958618879318
157	203.01602	64.74572	262.15884	1.6831032	186.44835	85.91467	273.5001	21.897835	386.64285	432.5	784999	71.52619	31.427914	232.47688	-256.00665	-72.210144	18.109713	7691.339854717255
158	207.28032	64.819954	285.2751	-3.4178119	184.10953	89.96451	277.71774	18.519028	307.82352	389.0	789999	71.4614	31.28851	229.85596	-239.04402	-72.13731	18.926922	7728.870649576187
159	213.55327	79.657104	265.80536	-87.17756	168.42972	100.217155	273.04388	-75.44657	288.05884	439.1	794999	71.49132	31.46741	236.6123	-303.20068	-72.186615	18.014206	7768.419078588486
160	137.84108	133.98526	251.08409	-131.06296	176.3225	96.78027	287.17468	7.8461637	510.9	434.7	799999	71.80307	32.305996	242.04628	-385.2164	-72.49727	16.781609	7807.050728321075
161	149.88554	120.52991	267.83508	-125.63243	99.236534	148.99101	257.04636	-112.688484	356.2857	470.5	804999	72.13119	32.914616	237.2017	-277.839	-72.82685	17.44283	7848.835723638535
162	211.4167	74.78261	270.48285	-8.281275	144.28421	123.49567	258.33914	-16.801851	413.41666	195.3	809999	72.22868	33.488247	237.79951	-316.84335	-72.92437	17.33555	7885.963774204254
163	174.39342	118.7565	263.09842	-56.82034	193.61226	52.006973	294.86575	126.97346	322.92307	540.6	814999	71.26686	32.707508	229.95624	-331.4278	-71.9022	21.038982	7930.19620680809
164	182.86264	110.403076	266.00208	-74.73065	63.513298	154.13382	263.3925	-177.12596	443.15384	423.8	819999	69.38697	30.830484	230.45148	-342.72415	-69.96998	20.01033	7971.229603052139
165	176.29485	101.87702	267.61536	-63.415565	70.19459	136.78175	259.30246	-95.34777	416.5	270.1	824999	67.44438	28.574268	223.20952	-456.22977	-68.01427	18.841156	8011.911842823029
166	82.33927	143.21584	267.79465	-222.62305	43.043377	159.43683	262.85968	-161.27356	293.35294	284.4	829999	66.14282	26.732773	219.02628	-306.8592	-66.70804	19.332458	8051.193665266037
167	103.750984	145.77391	277.21762	-165.00406	68.5093	125.63836	258.7278	-66.441315	231.86363	261.2	834999	65.250885	25.94682	224.54037	-244.62305	-65.810875	19.734655	8088.524194955826
168	147.40381	97.56363	272.38644	-30.932495	196.17253	67.49462	238.2053	-2.7469373	261.3684	252.9	839999	65.04613	26.734919	212.92966	-256.51883	-65.63625	18.30675	8126.9386212825775
169	112.822876	123.50174	276.17413	-62.508522	189.50949	91.38056	273.81564	-59.922264	279.82352	434.1	844999	65.933205	27.78312	206.51387	-291.75385	-66.5583	19.867191	8166.253626346588
170	148.70375	136.5879	266.15015	-151.84163	179.4324	48.41834	251.28484	94.86787	402.83334	596.9	849999	66.66662	28.764105	204.17111	-289.87888	-67.32538	18.127	8209.587310314178
171	175.46587	89.388	266.21442	-15.810598	191.02846	90.5506	264.3307	-10.106311	319.25	178.6	854999	67.57114	30.496555	207.1524	-269.58807	-68.1896	19.02563	8245.172897338867
172	170.85948	134.35931	272.3864	-203.75041	206.83667	75.31785	279.58597	-1.9872415	247.7	323.5	859999	66.81031	31.67848	208.30069	-290.51376	-67.412575	18.483057	8282.264544725418
173	111.99712	151.05069	257.46878	-191.6368	175.49722	108.68259	236.99152	-131.21193	379.07693	342.2	864999	67.20241	31.70574	208.74785	-267.96436	-67.87331	19.128323	8320.162363290787
174	54.07301	262.18228	289.41272	-489.8172	134.37665	198.855	284.17715	-263.7733	330.4375	278.3	869999	67.96763	30.832699	206.52165	-290.18533	-68.636116	18.305285	8357.126334190369
175	90.90548	239.69714	278.37885	-544.4744	79.131546	170.9056	253.95717	-304.946	428.9091	421.5	874999	68.30195	29.903006	197.21587	-333.03763	-68.965576	20.924376	8396.991541862488
176	153.98318	175.4176	283.2229	-313.19638	29.991064	260.93112	286.28232	-371.1665	282.21054	249.8	879999	68.809395	29.139145	222.55887	-264.96658	-69.47901	19.392214	8433.454246520996
177	106.99982	169.1332	276.01193	-186.93326	151.45125	117.2848	291.96426	-67.32047	350.0	520.7	884999	69.65156	29.168968	235.77882	-341.62985	-70.31166	19.443672	8474.370879173279
178	205.60913	86.08206	298.1072	-19.920488	195.86919	100.44221	284.71487	-81.049774	432.33334	504.5	889999	70.230865	29.510479	226.38065	-378.46698	-70.947624	18.562988	8516.68693780899
179	255.98296	25.85263	281.47217	184.40582	149.03052	106.037476	284.8238	-10.559952	416.5	420.9	894999	71.21255	29.454308	203.48058	-359.95547	-71.87516	18.244406	8554.718291282654
180	134.88239	112.965034	275.0777	-6.407067	179.80574	90.40012	278.06393	21.206476	229.52632	407.8	899999	71.17838	29.544302	197.04366	-316.68393	-71.82507	18.196493	8592.618111133575
181	195.86656	93.349754	291.45895	-4.7169485	161.58432	136.2629	258.3706	-175.94572	323.0	292.4	904999	71.25772	30.396088	200.16463	-360.1703	-71.91602	17.820284	8628.876627445221
182	221.55353	72.31229	279.1974	44.31679	130.0777	117.84691	271.85263	-3.8466032	430.66666	297.3	909999	71.45271	30.688974	209.69852	-304.47382	-72.09734	18.786232	8667.147101163864
183	127.86009	119.1765	284.33612	-25.532585	170.67026	109.96261	283.86246	-11.001437	255.94444	246.4	914999	71.44394	31.142046	217.30075	-440.58923	-72.110115	17.83354	8703.507929801941
184	194.24767	101.168045	288.76788	-13.658796	67.30751	57.02467	165.76363	7.722756	458.72726	366.3	919999	71.79803	30.900482	216.75851	-426.4243	-72.4679	18.177616	8742.138110876083
185	150.60078	119.710335	282.66974	-9.036014	113.44554	112.853806	275.10138	-40.610935	344.8	224.8	924999	72.21777	30.498741	211.7183	-420.66537	-72.88099	18.892807	8779.323036193848
186	98.65112	126.045944	289.49527	-105.041016	134.75931	79.33633	258.2008	-14.654375	453.1	748.4	929999	71.72655	30.413147	205.00699	-458.70508	-72.36684	18.554438	8826.186183929443
187	170.56831	94.475876	281.80338	12.7911005	71.49857	91.2186	174.95778	-73.21532	443.41666	912.2	934999	72.03657	30.32886	204.00026	-448.58817	-72.70872	18.732628	8873.889357089996
188	73.57115	98.965256	266.59952	-42.54352	140.26619	83.74621	238.63757	-3.781617	294.66666	489.7	939999	72.250656	30.238377	205.88066	-345.82562	-72.9341	19.796223	8913.82111287117
189	153.73036	115.21693	282.7733	-31.183552	124.91545	114.98403	265.99643	-32.669327	413.7857	309.8	944999	73.021225	30.66605	213.6414	-357.42566	-73.73166	19.252815	8951.9706594944
190	185.6906	126.23782	280.76898	-101.95603	173.95886	88.18987	274.00748	-29.86779	442.18182	503.7	949999	73.921555	31.803017	223.61177	-386.92957	-74.64019	19.192434	8992.05162191391
191	165.35129	104.00563	272.43976	-18.774467	137.0134	115.357925	240.63376	-103.069565	194.24	333.0	954999	74.225525	31.771969	230.64513	-372.33936	-74.898415	19.466326	9029.071313858032
192	150.10391	108.66333	276.76392	-3.2573833	122.82228	120.05241	260.77396	-89.6533	274.10526	325.3	959999	72.51892	30.195086	236.14851	-282.0348	-73.0973	20.102695	9066.345527172089
193	127.855835	113.66346	285.00583	-40.147938	74.98763	148.25748	268.4444	-218.734	240.4	315.9	964999	70.08264	28.612864	224.71982	-316.64615	-70.63691	19.263391	9105.193967819214
194	139.93579	100.29868	255.11131	-4.7884684	177.64262	92.41918	269.36652	-36.834713	346.66666	535.0	969999	68.43812	28.280495	225.7254	-315.00647	-68.979965	20.587616	9144.558563947678
195	161.035	116.98424	286.01147	-93.22142	155.05116	105.293304	266.34778	-14.457471	244.19048	250.0	974999	67.88339	28.382254	222.57155	-320.05365	-68.48508	20.65279	9181.539786100388
196	109.98584	111.39077	256.33908	-28.950516	173.0914	105.53648	269.3906	11.642699	287.9375	287.0	979999	68.2486	29.28552	234.91719	-338.24927	-68.84933	20.363165	9221.211682319641
197	165.96585	95.02753	264.51334	9.27633	170.14638	108.35666	266.2849	-34.26511	380.07144	197.0	984999	68.8946	29.842155	233.29436	-448.34897	-69.52294	20.91325	9259.069349527359
198	139.00475	119.532486	282.91476	-121.14401	166.59036	105.43864	268.70847	-11.815041	245.8	380.7	989999	69.51302	30.895775	232.96361	-390.62735	-70.177956	20.862902	9297.083727836609
199	184.66791	95.711426	278.14816	-1.29741	204.57956	103.6907	298.85883	-33.30882	338.13333	252.0	994999	71.13634	31.60573	243.30019	-403.3198	-71.84459	21.545004	9334.547830820084
200	212.64038	72.981415	302.14157	27.79307	209.57617	102.7187	312.161	-26.168652	352.08334	460.9	999999	72.86113	31.813768	228.95924	-353.2799	-73.59748	21.436413	9378.465244531631
201	173.4042	106.82494	298.18295	10.417762	137.77736	151.97916	293.21796	-156.33147	373.14285	264.6	1004999	74.17497	31.653812	229.72551	-332.24982	-74.88263	21.878035	9416.579212665558
202	143.16267	155.429	281.6297	-194.63776	161.7636	160.1567	277.08347	-174.22292	387.14285	259.6	1009999	74.43593	31.295424	206.80457	-330.42905	-75.109116	23.118782	9453.648423433304
203	123.64868	128.52605	299.49194	-119.84536	97.739265	146.12682	271.07846	-153.47737	175.26666	322.2	1014999	73.916725	31.102335	208.00523	-351.26236	-74.54756	20.035013	9489.690583229065
204	224.88306	45.60711	251.56018	133.80937	62.810997	191.7199	266.02243	-253.87366	811.4	348.7	1019999	72.71726	30.233063	205.22426	-358.81564	-73.277374	20.237072	9529.955563306808
205	-8.3171215	196.40076	290.60947	-515.0423	113.0172	100.68767	222.8215	-62.956345	270.7	491.0	1024999	70.35215	28.89387	207.18184	-321.9185	-70.85068	19.516907	9571.154658794403
206	122.9915	130.7357	267.12994	-101.696365	237.83542	56.957756	279.53793	76.651855	310.2353	285.5	1029999	68.826965	28.510176	204.90381	-307.21277	-69.35988	19.243334	9609.102298736572
207	138.50848	115.49976	281.72485	-59.43466	212.33835	81.081535	264.33185	-13.32232	270.4737	404.9	1034999	68.11113	28.454075	205.3853	-366.83035	-68.63591	20.72668	9647.683646202087
208	163.77283	107.83521	285.1176	-11.373628	119.45793	100.40384	269.35645	1.3566048	264.94736	263.4	1039999	67.319176	28.451889	202.77281	-498.08356	-67.84327	19.711832	9684.966015815735
209	153.22888	104.359764	273.7713	19.746786	156.22379	127.66409	283.6872	-68.98146	294.8125	499.8	1044999	66.62366	28.128048	201.62715	-282.7339	-67.115814	19.866772	9730.815320253372
210	105.86843	118.38379	239.35313	-80.48436	91.76298	128.89996	254.33662	-48.161224	453.7	631.9	1049999	65.19526	27.32276	192.99576	-368.6228	-65.66564	19.73631	9790.688156366348
211	66.907394	133.93141	248.74695	-142.4262	75.18175	107.39596	258.61438	-38.920654	698.125	801.6	1054999	64.38536	26.750467	200.27121	-316.94403	-64.880486	20.555994	9853.261819124222
212	18.017223	116.000885	233.22458	-129.52945	29.590206	137.4779	246.85713	-154.99117	515.2222	637.7	1059999	64.15112	26.824856	192.99245	-376.91165	-64.63334	19.746584	9913.034507989883
213	179.7698	95.58208	282.3292	-41.224274	37.264633	98.0716	261.89807	-60.82584	425.07693	739.2	1064999	63.825413	27.169073	208.17577	-310.58203	-64.31881	20.896431	9968.67252445221
214	95.80303	131.34738	266.3366	-42.532562	42.847664	135.2697	282.485	-91.11432	750.5	665.2	1069999	63.918793	27.45755	243.69359	-386.93488	-64.39944	20.330078	10031.88019490242
215	75.41259	122.95202	259.81284	-71.85714	139.31247	141.13881	283.11288	-75.88961	498.9091	603.3	1074999	63.979584	28.269278	252.6781	-616.3961	-64.46528	20.822275	10086.98404955864
216	89.01772	128.33177	264.31638	-75.20279	96.14982	156.68517	301.96716	-80.33402	426.45456	643.5	1079999	63.883896	28.701792	242.0379	-366.73566	-64.3764	20.553076	10142.438799858093
217	60.221947	125.1145	276.8075	-53.132126	102.87142	130.45886	289.59412	-54.15675	618.25	485.7	1084999	64.02328	28.83572	228.53532	-475.31448	-64.519714	20.003822	10195.375517845154
218	118.77961	116.8245	274.6365	-54.374855	51.24705	114.850685	269.4397	-77.53336	548.7778	759.8	1089999	63.940353	28.95773	217.40709	-588.92303	-64.430374	22.195612	10252.647146940231
219	157.181	111.36755	293.37085	-11.096703	196.68884	115.7507	290.257	-80.070435	390.07693	499.8	1094999	63.54826	28.82558	210.02489	-513.834	-64.00975	21.519907	10296.263476371765
220	124.11412	119.632225	296.02832	-24.4158	172.22699	65.03798	241.69814	40.061947	411.69232	547.9	1099999	62.695812	28.581537	203.6788	-428.60788	-63.16505	19.652723	10341.990865468979
221	142.50015	124.40511	285.73572	-69.491005	14.676687	107.687584	232.26701	-95.009	540.5	914.2	1104999	62.145756	28.852453	202.559	-479.565	-62.594227	20.075119	10399.65294623375
222	168.05205	103.99878	256.96887	1.4226403	133.3954	93.484406	257.5292	-4.271474	441.63635	368.2	1109999	61.18406	29.073797	206.67543	-479.73703	-61.618412	20.850554	10440.601836681366
223	105.05838	116.85197	270.22943	-55.249424	208.25046	66.53089	264.55368	25.58529	679.75	493.4	1114999	60.154873	29.001923	208.15723	-462.73236	-60.59046	22.060823	10487.036132335663
224	174.56354	94.321236	294.46783	-13.501655	188.78206	97.13235	291.8284	-9.511399	321.17648	341.7	1119999	59.92036	28.638662	201.7341	-405.5809	-60.379906	21.025381	10526.88482952118
225	208.32198	68.63522	285.6514	45.47804	189.45183	67.47927	283.07672	52.715275	530.3333	725.5	1124999	60.118595	28.029408	212.29393	-501.31113	-60.57005	22.568415	10572.835688591003
226	140.41765	111.1093	257.61282	-49.614014	205.71994	78.643295	275.33124	8.064627	633.875	401.1	1129999	60.262196	27.399117	215.19345	-496.51096	-60.703194	21.87357	10616.93573307991
227	226.19939	51.6906	291.86478	141.94879	161.00676	48.349735	240.63588	69.5496	490.4	665.6	1134999	60.49266	26.99049	221.47578	-572.91064	-60.92065	21.319193	10664.523293495178
228	167.79088	120.418015	290.4311	-54.894314	243.58289	20.037064	267.3851	211.872	544.0	257.4	1139999	60.255	27.154856	247.03967	-630.1769	-60.67945	22.26864	10705.886041641235
229	230.13799	49.551003	295.14447	134.98717	154.9892	87.51844	237.94157	-9.132635	535.0	340.5	1144999	60.19577	27.075882	236.85652	-721.4841	-60.623806	22.41736	10746.28473830223
230	226.20392	30.25803	275.1478	160.48482	170.67007	82.97681	266.72177	22.169361	429.45456	486.9	1149999	60.935093	27.170313	230.89453	-560.76794	-61.3875	20.959845	10786.150240659714
231	174.12521	111.684784	295.21622	-12.498905	101.72148	100.96097	232.42354	-33.661957	366.7143	306.7	1154999	61.891872	27.363153	265.51694	-574.318	-62.34701	21.550232	10825.79649567604
232	107.30995	102.926384	252.38806	-26.01076	163.70068	104.3762	249.65236	-56.413265	260.375	285.4	1159999	62.13371	27.31374	289.59372	-508.55838	-62.54795	21.061302	10864.346323490143
233	62.902775	102.95854	239.52798	-148.53725	106.91548	127.58408	269.0424	-38.43066	171.23529	345.7	1164999	61.584366	28.188206	282.63977	-475.41016	-61.981377	22.694305	10900.877021312714
234	138.09065	105.77214	278.3201	-36.665443	169.38528	91.1229	261.93832	-11.207848	281.66666	410.0	1169999	61.04213	28.750832	239.04263	-461.61893	-61.438713	21.096935	10941.292356967926
235	208.19432	71.285904	270.3095	-13.791581	217.32451	44.73984	279.00925	108.12142	374.75	442.7	1174999	60.446144	28.904778	224.10368	-617.2721	-60.797512	21.997297	10982.47451043129
236	161.32158	106.59397	266.31625	-60.27345	116.26045	75.72135	212.57246	-43.98704	495.8	783.1	1179999	59.26598	29.066973	226.93123	-637.86487	-59.63703	24.417856	11031.127465248108
237	144.47609	100.34656	274.8477	-14.426986	131.3916	119.13117	283.2461	-21.56726	376.0	306.4	1184999	60.000233	29.208792	279.7855	-642.1024	-60.41942	22.0583	11072.325514793396
238	74.40499	106.520874	291.66452	-34.528694	133.98822	95.82261	269.61838	0.57850975	282.82352	388.3	1189999	61.21548	29.688951	249.18773	-416.8974	-61.675568	22.087118	11111.373547315598
239	118.75139	114.90908	288.60046	-25.213314	118.746506	126.5841	268.19034	-35.67454	323.625	206.7	1194999	62.65604	29.834887	237.85683	-483.19757	-63.1086	21.779234	11147.487244844437
240	144.18571	104.25976	277.0119	-33.353237	118.91306	129.14746	292.52084	-17.93113	330.4	225.9	1199999	62.874634	29.982738	220.29167	-448.9503	-63.28588	21.112394	11184.935019254684
241	35.967022	124.371086	255.51512	-177.85953	138.51242	157.56015	288.3635	-208.08226	193.76923	290.2	1204999	62.68437	30.661268	197.76588	-903.0215	-63.10705	22.305172	11221.032082796097
242	36.544334	132.31493	266.98776	-201.45592	83.44864	110.09471	247.64227	-31.552973	224.31818	197.8	1209999	63.448025	31.736397	203.00204	-474.13104	-63.891186	21.978117	11254.694653272629
243	158.99213	107.06575	277.07312	-36.892727	104.69662	140.45728	266.28677	-155.93707	266.6316	269.1	1214999	63.72382	32.994614	204.03691	-862.3342	-64.18962	25.201284	11289.555238485336
244	148.56468	106.05886	283.08682	-14.771291	181.8988	89.44646	263.28583	-30.90021	289.4	485.7	1219999	64.36996	33.294254	206.16843	-771.8477	-64.837265	24.060547	11329.123203992844
245	115.85303	129.6421	271.5356	-99.48314	124.20221	109.77044	244.54842	-28.216824	331.73334	218.8	1224999	64.59446	33.119373	200.87952	-591.0975	-65.054886	22.254818	11366.837505102158
246	109.66279	120.035286	292.7807	-67.89777	81.75731	123.85061	272.46368	-46.400234	373.73334	547.9	1229999	64.533585	32.406933	197.47176	-387.18915	-65.01774	22.998232	11411.606780290604
247	52.33469	114.93633	265.70245	-47.758373	73.42014	116.161194	285.21753	-47.815186	275.33334	503.4	1234999	64.6344	32.22299	190.44992	-545.43414	-65.085175	23.696682	11450.586078882217
248	55.06514	114.17316	264.04007	-92.67916	28.01925	129.41776	289.54065	-73.46524	226.04546	322.9	1239999	64.342705	31.321503	189.39229	-408.87292	-64.80384	24.37969	11486.583838224411
249	86.187515	123.27162	272.07443	-69.956764	169.97342	84.50533	255.52264	-56.834026	328.14285	542.2	1244999	63.86496	30.38741	182.91768	-545.2473	-64.28714	23.60693	11529.50152349472
250	112.877754	115.80564	258.7713	-58.504574	101.67902	120.511246	274.61322	-34.45332	370.73334	339.6	1249999	62.88504	29.975203	176.69884	-311.71805	-63.290333	22.473253	11570.198095083237
251	148.64545	100.34858	268.6042	-87.31637	148.40317	89.99097	251.22917	-66.262726	381.69232	533.7	1254999	62.60965	29.530857	174.25774	-415.1961	-63.043633	23.309631	11613.498113155365
252	142.25336	92.87923	266.03683	-31.278687	152.87978	70.78947	272.6579	64.573494	375.0	683.8	1259999	61.852158	29.05684	174.43373	-340.4631	-62.2287	24.159756	11659.065249681473
253	205.32657	44.713535	283.44714	130.14113	163.07388	61.807137	209.46599	-6.2788534	365.23077	445.1	1264999	60.763348	28.82394	177.27039	-553.10535	-61.138973	23.460241	11699.230453491211
254	177.42111	72.20295	246.22871	-33.373566	105.21779	97.98938	216.70203	-42.134884	349.73334	262.5	1269999	60.23958	28.34935	176.44365	-696.9396	-60.64779	24.28663	11737.278281927109
255	107.778145	92.55425	230.03961	-19.173233	109.28194	115.879395	245.44101	-27.000439	468.27274	198.1	1274999	60.831367	28.090641	174.80856	-346.1943	-61.24175	23.639187	11775.193276166916
256	169.13559	92.71976	248.34367	-32.64129	116.32072	107.497505	248.80597	-17.188074	434.0909	317.3	1279999	61.42082	27.94298	172.09729	-515.7028	-61.84283	23.613575	11815.224676847458
257	159.58162	94.91488	252.9069	-4.5321417	165.52571	65.85566	234.35184	13.656322	342.4	517.0	1284999	61.80101	27.609386	172.99649	-304.63165	-62.191063	22.47341	11857.473881959915
258	168.61076	83.04542	265.68292	1.764381	102.602356	102.62944	248.6295	-15.245293	395.16666	310.0	1289999	61.57482	28.084906	174.25781	-646.81244	-61.957756	23.709335	11898.122816324234
259	123.2799	106.30117	283.0248	-36.043842	148.65686	137.27147	266.66296	-78.77419	312.70587	576.9	1294999	61.398792	28.419888	171.01968	-488.93356	-61.79941	24.364985	11944.056822061539
260	132.97447	93.18493	254.77275	-8.449121	130.53046	88.23363	255.08759	-23.429125	451.0	468.6	1299999	61.859936	29.102524	172.1325	-988.98047	-62.2791	24.853428	11988.948520421982
261	122.30337	112.337654	293.8419	-18.138037	190.66975	83.806274	261.84116	22.69641	264.94736	512.4	1304999	62.07698	29.182516	174.71027	-804.4455	-62.4713	25.280943	12029.856105327606
262	91.4352	111.11546	266.32504	-43.68803	128.33066	111.67018	260.993	-9.883391	252.9	208.1	1309999	61.777615	29.226967	171.55771	-676.40924	-62.153214	25.374306	12066.30335187912
263	104.99241	111.43462	290.1954	0.21208145	129.32597	100.587524	238.4559	7.4668307	176.78572	211.0	1314999	62.43658	29.201342	175.54735	-630.1933	-62.888462	23.413525	12101.75033402443
264	117.718185	112.99059	273.52618	-14.183528	185.43524	99.10903	281.36746	9.780644	209.95653	347.2	1319999	63.26155	29.928976	176.67831	-537.9773	-63.655712	24.678026	12140.314913749695
265	116.37844	109.29405	273.23108	-0.09250247	154.25673	105.72183	245.64832	-53.514866	262.8421	337.0	1324999	63.296394	30.729116	179.24324	-378.53207	-63.7056	24.651484	12179.996499061584
266	145.27269	115.10533	290.29373	-32.443855	101.93089	115.458015	249.03723	-42.492245	491.22223	408.7	1329999	63.28134	30.37996	178.04071	-352.63104	-63.695	23.626827	12224.246711015701
267	92.16113	129.98949	248.1261	-84.92071	77.51758	107.725365	225.3194	-86.27369	547.1	756.6	1334999	62.62674	29.181324	178.27124	-464.60648	-62.997864	24.366053	12278.11717247963
268	187.3834	113.19141	273.00754	-55.727783	200.89885	86.27314	300.8072	-3.775765	592.6667	341.2	1339999	61.96096	28.755877	198.11136	-639.46204	-62.33861	25.149916	12324.601815700531
269	191.81941	54.830612	246.30217	110.67696	128.88495	113.73535	269.2214	-62.918007	557.2222	584.6	1344999	61.542397	28.851374	185.52269	-478.66055	-61.9221	24.929941	12372.503148794174
270	161.96906	80.54622	244.94922	-15.747452	142.44449	96.31426	212.71033	-50.46973	543.1111	466.2	1349999	61.21709	29.270868	220.58206	-379.16812	-61.579655	25.013668	12417.9705991745
271	112.30771	109.97282	277.31094	-21.850758	147.6463	102.286964	283.40686	-12.9971285	370.58334	434.2	1354999	60.93621	29.388943	215.13945	-349.2863	-61.311577	24.298428	12465.155072450638
272	89.98251	140.47011	263.6012	-135.41693	143.80736	100.37842	259.07617	-6.3472853	509.0	356.7	1359999	60.842113	29.04159	247.53734	-420.90463	-61.209637	24.380398	12512.43971824646
273	158.83395	125.97561	266.35403	-154.45059	161.0867	54.24639	223.32327	26.54878	631.125	668.5	1364999	60.312073	29.072683	223.16171	-604.9792	-60.67629	25.794981	12562.92557835579
274	185.4835	68.594246	258.91473	-0.76558614	153.12416	63.006523	231.06645	22.67193	406.91666	506.5	1369999	59.598057	28.989382	231.94055	-569.59845	-59.94546	23.395319	12606.075397491455
