Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQVals	StdQVals	MaxQVals	MinQVals	LossPi	LossQ	Time
72	-129.66019	58.62676	-5.2972236	-248.3009	-155.15857	96.742805	-6.6070485	-302.63138	200.0	200.0	287999	32.59303	42.80319	57.140858	-231.41103	-33.65233	14.078956	1701.1315286159515
73	-131.50485	95.84765	-7.097719	-383.80435	-149.11797	72.2132	-7.8203845	-267.84344	200.0	200.0	291999	35.792027	42.619854	59.900005	-229.49449	-36.844814	14.912	1725.8707959651947
74	-158.62772	81.538055	-6.0198307	-343.7583	-182.77048	58.764965	-120.04724	-255.73102	200.0	200.0	295999	38.164795	42.07044	61.82215	-224.8644	-39.208923	17.233704	1750.0039446353912
75	-145.16788	66.34534	-7.85087	-236.81277	-132.0091	62.84688	-7.284186	-286.27582	200.0	200.0	299999	39.477497	41.740723	62.02396	-222.6131	-40.507767	17.07321	1774.323456287384
76	-182.76764	107.13825	-7.060919	-368.63065	-147.38449	70.68079	-6.6622868	-246.90927	200.0	200.0	303999	39.855545	41.37521	62.546494	-221.00801	-40.85566	17.731483	1798.7763168811798
77	-136.70132	88.100525	-8.21294	-250.59767	-157.26067	88.15248	-7.6933794	-243.96162	200.0	200.0	307999	39.76083	41.173786	61.972603	-217.91531	-40.737286	17.378256	1827.0657064914703
78	-178.65646	70.97839	-9.83427	-294.8558	-141.47089	65.347824	-8.79026	-266.0669	200.0	200.0	311999	39.11884	40.782707	61.711777	-220.13069	-40.051945	17.050026	1851.8325221538544
79	-132.06688	87.0505	-8.008123	-254.5132	-126.474686	52.479866	-7.4720974	-241.77711	200.0	200.0	315999	37.841637	40.710415	59.393406	-221.29504	-38.719795	15.724934	1876.0019755363464
80	-159.05917	77.59629	-7.872843	-326.63892	-88.829834	72.104546	-7.64848	-228.42201	200.0	200.0	319999	36.620438	40.35467	58.678623	-221.104	-37.491356	15.562893	1900.0714392662048
81	-138.47766	98.30191	-6.355628	-352.57916	-143.28047	92.84189	-6.720592	-313.4184	200.0	200.0	323999	35.033337	40.32263	57.1886	-220.98149	-35.89492	14.395871	1925.3911139965057
82	-120.56783	46.120808	-7.1124744	-248.55801	-161.3289	51.834793	-121.81145	-245.72504	200.0	200.0	327999	34.77786	40.28199	57.523994	-219.8337	-35.674477	14.885113	1949.9548654556274
83	-143.40617	94.813255	-5.965919	-339.02948	-147.55046	46.256813	-119.83809	-246.82321	200.0	200.0	331999	34.45825	40.28208	56.168823	-220.7996	-35.35229	14.2989025	1973.7468633651733
84	-145.17215	87.214935	-9.076364	-383.26367	-202.25484	86.457596	-123.066	-374.57034	200.0	200.0	335999	34.830395	40.722206	57.337364	-220.0164	-35.7616	14.553271	2000.116028547287
85	-138.69565	63.63523	-9.021328	-259.5739	-167.98955	115.26394	-9.0006275	-398.55762	200.0	200.0	339999	34.710865	40.169697	56.74591	-223.66328	-35.56177	14.679682	2025.797120809555
86	-149.11714	57.818096	-9.191688	-247.05183	-158.21646	106.15818	-7.0728545	-366.37656	200.0	200.0	343999	33.591103	40.08173	55.917988	-220.40683	-34.404507	13.72641	2050.1725347042084
87	-127.01019	83.28905	-8.579116	-250.18355	-176.14474	63.983562	-121.52121	-279.20743	200.0	200.0	347999	32.829037	39.684155	56.062294	-222.39526	-33.644993	12.977514	2074.3921921253204
88	-132.27411	67.48463	-8.2351055	-251.54013	-147.46382	98.03938	-7.3926997	-343.8717	200.0	200.0	351999	31.514208	39.23155	57.71709	-221.79935	-32.262146	12.638996	2099.644938468933
89	-176.57777	92.937325	-6.342061	-372.84613	-181.17276	72.31872	-122.03266	-340.00275	200.0	200.0	355999	30.015127	38.896614	52.447556	-222.2385	-30.808453	12.189641	2125.431613445282
90	-132.98476	87.74687	-8.766125	-265.9527	-170.91237	69.75686	-123.7376	-330.86523	200.0	200.0	359999	29.676453	39.01385	52.73473	-222.17888	-30.462433	11.203033	2149.7176077365875
91	-163.56116	63.568127	-9.402895	-255.74374	-149.55522	69.32707	-10.35974	-246.86919	200.0	200.0	363999	28.784168	38.82358	52.57366	-224.83861	-29.518147	11.486345	2174.237114906311
92	-161.39078	76.1352	-120.89719	-369.73203	-138.95212	81.3597	-8.307638	-253.88492	200.0	200.0	367999	27.300768	38.555798	50.4436	-223.36807	-28.02661	11.413641	2198.089903831482
93	-142.87622	96.818436	-8.500523	-354.2886	-135.80362	70.81876	-10.052912	-319.76566	200.0	200.0	371999	26.344572	38.395992	53.61652	-225.43672	-27.069773	10.732126	2222.6294088363647
94	-185.90225	81.58562	-8.844089	-357.3466	-136.74818	61.927467	-6.952476	-238.64575	200.0	200.0	375999	25.54546	38.24752	48.07131	-225.4895	-26.254257	10.340371	2246.4122154712677
95	-155.98123	71.28431	-7.971235	-358.14493	-162.54205	53.10818	-122.47488	-250.55243	200.0	200.0	379999	24.987165	38.6062	49.037544	-225.60976	-25.744738	9.91817	2270.735796689987
96	-152.67677	78.34636	-8.083238	-249.77898	-135.45795	59.99409	-7.976519	-233.93498	200.0	200.0	383999	24.973555	38.37023	48.552326	-226.2899	-25.68272	9.652484	2294.734456539154
97	-164.1433	66.34447	-121.37075	-317.80536	-141.02707	100.20108	-8.729542	-372.14655	200.0	200.0	387999	24.279503	38.47313	46.92611	-227.81187	-24.983656	9.459387	2325.7031950950623
98	-136.61148	100.03782	-7.6871567	-343.06168	-164.02745	106.23576	-9.104061	-364.09058	200.0	200.0	391999	23.727505	38.21844	47.236794	-225.21036	-24.417528	9.960914	2359.090338230133
99	-183.1866	92.44465	-9.163136	-388.16434	-125.939125	87.0388	-9.938821	-239.39925	200.0	200.0	395999	23.0336	37.942154	52.235252	-227.64027	-23.70395	9.18351	2385.800698518753
100	-141.20944	83.5708	-8.856438	-262.7172	-140.11723	68.50413	-8.398723	-272.06192	200.0	200.0	399999	22.254168	37.956604	48.48526	-227.68211	-22.921309	8.946321	2412.4821243286133
101	-166.32492	73.33286	-9.611496	-330.95483	-168.28284	109.51152	-10.01542	-337.64096	200.0	200.0	403999	21.737505	38.177223	43.923523	-228.06926	-22.426638	8.313559	2445.538367509842
102	-139.1078	88.95525	-7.9916406	-253.45747	-128.86966	75.975044	-8.502342	-264.41553	200.0	200.0	407999	22.032175	38.05258	44.8844	-228.51222	-22.719446	8.707221	2476.6935398578644
103	-147.96692	82.346504	-10.6827965	-317.89426	-161.55093	89.98472	-10.418916	-364.5159	200.0	200.0	411999	22.055578	38.01979	45.328003	-227.64325	-22.772188	8.785779	2502.7056770324707
104	-164.03682	108.971245	-8.043314	-349.3087	-148.97557	67.37791	-9.908534	-245.71248	200.0	200.0	415999	22.43864	38.124897	46.9031	-229.11337	-23.127209	8.933868	2528.0132982730865
105	-173.9556	103.788284	-9.548017	-366.4148	-114.13594	90.90768	-9.466412	-334.03918	200.0	200.0	419999	22.48939	38.0665	46.093014	-229.85008	-23.171907	8.488596	2553.4453439712524
106	-137.8609	97.38338	-8.943173	-261.00528	-171.22467	86.57462	-9.398036	-336.24094	200.0	200.0	423999	21.973448	38.030144	44.85813	-229.10541	-22.622425	9.030425	2578.093229532242
107	-126.578026	62.556602	-9.002191	-250.89275	-133.96828	94.86643	-7.603368	-246.80899	200.0	200.0	427999	21.952667	37.812557	46.21118	-229.90729	-22.60898	8.635109	2604.309591293335
108	-180.82971	78.58838	-7.486004	-375.64407	-168.637	55.807632	-127.95509	-262.30377	200.0	200.0	431999	21.194452	37.947613	43.38088	-229.5817	-21.854553	8.4477825	2629.7106170654297
109	-127.82312	75.192055	-7.6508436	-255.43518	-111.31779	78.01681	-7.668662	-233.2935	200.0	200.0	435999	21.037207	37.85921	42.65161	-231.65047	-21.671297	7.9691105	2654.760153055191
110	-148.17815	81.17019	-7.707247	-299.67	-155.306	72.70455	-11.8496	-258.78976	200.0	200.0	439999	20.69063	37.70397	40.555786	-229.84802	-21.347506	7.581925	2679.9479093551636
111	-163.79358	100.519	-8.576037	-379.8379	-101.36232	68.94824	-8.317891	-237.42172	200.0	200.0	443999	20.30228	37.692757	40.145134	-229.65285	-20.899776	7.691527	2705.9761679172516
112	-173.25414	103.65631	-8.51298	-369.8279	-106.783424	72.44511	-9.836322	-251.09967	200.0	200.0	447999	19.10319	38.004017	39.721943	-233.25601	-19.701677	7.0818324	2734.518230199814
113	-124.37766	80.64785	-7.4141817	-241.81842	-122.41759	88.98749	-6.965974	-244.71559	200.0	200.0	451999	18.155375	37.740295	38.013447	-232.69786	-18.740051	7.5769944	2758.496973991394
114	-180.03328	73.1118	-123.41289	-354.837	-171.03287	51.600143	-124.34174	-238.75749	200.0	200.0	455999	18.53298	37.687218	38.871056	-231.66466	-19.16428	8.070222	2781.882640838623
115	-127.296936	83.84637	-7.1366735	-264.26086	-172.92032	92.93089	-7.6784377	-360.11124	200.0	200.0	459999	17.980282	37.908398	37.502457	-233.98723	-18.556433	6.544514	2805.053815126419
116	-109.71085	83.949776	-8.356853	-253.14233	-118.5649	35.879536	-11.400551	-135.98828	200.0	200.0	463999	17.520193	37.62934	37.50354	-234.34073	-18.107265	6.865963	2828.291103363037
117	-147.21179	77.35981	-5.6383834	-249.64326	-154.9739	70.727295	-5.53001	-238.21027	200.0	200.0	467999	17.226307	37.734962	35.70343	-235.53076	-17.821976	7.1140275	2851.478875398636
118	-125.65127	92.338	-5.9609704	-364.75476	-150.21645	41.898464	-124.471466	-237.4079	200.0	200.0	471999	18.66199	37.937607	38.766365	-232.22853	-19.378881	7.235342	2876.7008199691772
119	-157.20418	102.89447	-9.490615	-378.6683	-139.99557	32.53352	-122.34076	-237.19324	200.0	200.0	475999	19.982285	38.21527	39.15717	-233.08044	-20.63186	8.047173	2899.98859500885
120	-154.3087	70.05392	-11.969527	-341.33795	-119.49463	81.105774	-11.036761	-245.75143	200.0	200.0	479999	19.93845	38.07959	38.773476	-232.01746	-20.566471	7.839544	2931.17822265625
121	-145.18352	75.63309	-8.323368	-255.40208	-193.32883	136.6737	-9.37848	-375.12244	200.0	200.0	483999	19.700766	37.938347	39.67405	-231.41833	-20.282331	7.289757	2960.683688879013
122	-151.52702	69.51081	-7.990074	-254.51915	-150.67592	86.12226	-10.505049	-258.7561	200.0	200.0	487999	18.979776	37.581554	38.244663	-232.01527	-19.572683	7.6440196	2984.9381771087646
123	-146.8237	54.376156	-8.736006	-248.91571	-126.303246	74.41472	-7.997915	-251.15158	200.0	200.0	491999	18.277182	37.40717	37.988426	-230.97475	-18.837194	7.207797	3011.9436259269714
124	-158.61803	80.91392	-6.639399	-346.38733	-101.67329	68.00823	-7.709458	-232.96523	200.0	200.0	495999	17.537472	37.189228	36.00517	-231.82605	-18.1307	6.675734	3038.0682260990143
125	-188.76917	102.7346	-8.301274	-371.14127	-163.7984	92.82206	-9.270102	-364.79843	200.0	200.0	499999	17.14577	37.42754	36.72842	-232.31494	-17.668362	6.9127197	3070.9713373184204
126	-132.05367	77.35507	-8.832786	-250.15378	-175.06769	76.885	-124.3466	-352.0166	200.0	200.0	503999	15.746101	37.380917	34.64642	-232.38898	-16.264166	6.412754	3094.95929145813
127	-145.89424	83.99797	-10.735429	-355.51434	-169.63225	81.446175	-10.016835	-290.1311	200.0	200.0	507999	14.8788	37.289806	35.887146	-233.67558	-15.364609	6.4415	3122.061315536499
128	-160.5013	70.10979	-121.80156	-346.573	-114.327576	36.074116	-6.5165806	-132.09065	200.0	200.0	511999	13.498355	36.948654	31.916838	-233.87271	-13.98838	5.580034	3149.0068261623383
129	-128.5865	67.212585	-6.483024	-262.2217	-150.90378	87.040436	-9.489913	-254.1444	200.0	200.0	515999	13.636267	37.09011	32.558254	-233.19476	-14.197149	5.6389413	3177.127804040909
130	-158.0383	73.14134	-8.226652	-266.4126	-187.33035	78.43298	-123.35284	-331.3561	200.0	200.0	519999	13.720988	37.23335	32.301254	-235.74217	-14.226436	5.41946	3204.00065946579
131	-138.97389	86.212364	-6.4934397	-345.3055	-191.49881	90.69016	-5.983611	-344.25928	200.0	200.0	523999	13.256039	36.91357	31.515703	-235.98602	-13.791185	5.583957	3230.03578042984
132	-158.66818	51.447334	-120.26383	-248.17937	-162.66415	74.57139	-8.953342	-256.0876	200.0	200.0	527999	14.561277	37.13922	33.54883	-231.09892	-15.174132	6.080916	3266.275488138199
133	-144.50862	64.651405	-9.829473	-349.9761	-148.20032	74.91894	-9.027257	-304.67184	200.0	200.0	531999	15.032653	36.880272	33.38065	-233.23784	-15.561977	6.1063356	3293.808381319046
134	-157.23952	62.639713	-8.513999	-257.38354	-185.54771	74.71971	-124.84299	-349.06973	200.0	200.0	535999	14.008738	36.689423	32.39161	-233.22118	-14.481342	5.5501795	3321.9459562301636
